tournoi-interne.jpg; Date du tournoi interne est fixée au samedi 18 novembre 2017.
f1.jpg; 9 Avril 2017 - Exceptionnel ! Elles ont réussis à obtenir une promotion en 1ère ligue en terminant à la première la place de leur groupe de promotion/rélégation.
m13.jpg; 22 et 23 Avril 2017 - L'équipe M13 garçons au championnat suisse, le VBC Val-de-ruz (4 joueurs) en collaboration avec le VBC La Chx-de-fds (2 joueurs) et Colombier Volley (2 joueurs). Lien http://www.m13chs2017.ch/
m13-chs.jpg; Avril 2017 - Cela faisait 4 ans qu'une équipe garçons M13 neuchateloise n'avait plus gagné de match au championnat suisse ! C'est notre équipe M13 garçons qui a gagné ce dimanche.. bravo les ptits gars !
